pair_id,source_template_category,true_label,record_A_mat_code,record_B_mat_code,reason
4663b6ff-b8d7-4b89-b047-958e2b976aa5,CAT-CBL,NEAR_DUPLICATE,AHM-SYN-472495,GME-SYN-461324,Missing text attribute but same MPN
a601b5f2-7be8-4374-ae05-6dc2b07914c0,CAT-LUB,NEAR_DUPLICATE,NEC-SYN-970696,NEC-SYN-897513,Missing text attribute but same MPN
82bae73e-31b6-4920-a37d-c6b96b506faa,CAT-ELC,NEAR_DUPLICATE,AHM-SYN-649164,AHM-SYN-331931,Missing text attribute but same MPN
3d47521f-dd6a-406a-aafb-b8fc590d473d,CAT-PPE,NEAR_DUPLICATE,GME-SYN-740330,BUS-SYN-652185,Missing text attribute but same MPN
28cc6763-e361-499f-a58c-acbc9e2a47db,CAT-MTR,NEAR_DUPLICATE,BUS-SYN-777253,NEC-SYN-877335,Missing text attribute but same MPN
1ba70141-2b71-4778-a215-a470338f2eda,CAT-INS,NEAR_DUPLICATE,GME-SYN-523797,CPI-SYN-338458,Missing text attribute but same MPN
865671cd-5e43-4077-bf48-e74e61f5369d,CAT-FST,NEAR_DUPLICATE,CPI-SYN-919800,GME-SYN-427043,Missing text attribute but same MPN
c0c04050-838b-482e-bba0-922bf430609e,CAT-PMP,NEAR_DUPLICATE,AHM-SYN-749680,AHM-SYN-863917,Missing text attribute but same MPN
b3765efc-60f2-4090-b951-c02dd062480c,CAT-MTR,NEAR_DUPLICATE,GME-SYN-761874,BUS-SYN-650109,Missing text attribute but same MPN
bf4e3ab6-3a5b-4dd7-a88a-3b81e88347c1,CAT-PMP,NEAR_DUPLICATE,BUS-SYN-798346,BUS-SYN-220345,Missing text attribute but same MPN
96f7bb46-760f-4d8d-be1e-4963007869e7,CAT-PMP,NEAR_DUPLICATE,AHM-SYN-841455,NEC-SYN-721006,Missing text attribute but same MPN
f5296f8b-302a-4960-8452-642a930376f6,CAT-LUB,NEAR_DUPLICATE,NEC-SYN-285403,AHM-SYN-255392,Missing text attribute but same MPN
124f8203-1123-4da2-9097-d033b3cc56db,CAT-PIP,NEAR_DUPLICATE,AHM-SYN-551784,GME-SYN-909045,Missing text attribute but same MPN
b4d5ca89-61a1-4066-82d5-d678a735c42a,CAT-PMP,NEAR_DUPLICATE,AHM-SYN-830998,BUS-SYN-959118,Missing text attribute but same MPN
67e0f318-1b2c-433d-9a31-6265f014efc1,CAT-VLV,NEAR_DUPLICATE,GME-SYN-128892,GME-SYN-770814,Missing text attribute but same MPN
47cd39c3-9e55-4e5d-92f4-4f8f5a0ee4b1,CAT-ELC,NEAR_DUPLICATE,AHM-SYN-861756,BUS-SYN-764281,Missing text attribute but same MPN
a85cb7b9-2d05-4cfe-91d5-be0d57ba5739,CAT-INS,NEAR_DUPLICATE,CPI-SYN-834006,AHM-SYN-343846,Missing text attribute but same MPN
a30e05d4-9628-4984-b678-84236bcce4ce,CAT-MTR,NEAR_DUPLICATE,BUS-SYN-253125,GME-SYN-145265,Missing text attribute but same MPN
436f2af6-edd1-4c30-946f-8578922c3e94,CAT-LUB,NEAR_DUPLICATE,CPI-SYN-595039,BUS-SYN-301219,Missing text attribute but same MPN
4711c497-7cf4-4dcd-9acc-67380d296fe8,CAT-PPE,NEAR_DUPLICATE,NEC-SYN-715289,BUS-SYN-171905,Missing text attribute but same MPN
0a7da9de-a884-4cbb-8555-f1c5a0ffa5a1,CAT-GSK,NEAR_DUPLICATE,NEC-SYN-394285,GME-SYN-597742,Missing text attribute but same MPN
96f076f5-40fd-4160-bbad-7e6ac46a0e56,CAT-FLG,NEAR_DUPLICATE,AHM-SYN-298029,GME-SYN-613850,Missing text attribute but same MPN
90395185-cb1c-47dc-9c37-9bd3da7ef8fc,CAT-CBL,NEAR_DUPLICATE,GME-SYN-981713,NEC-SYN-781889,Missing text attribute but same MPN
d36f1675-6abb-4737-8b58-d70d06fa1d97,CAT-LUB,NEAR_DUPLICATE,AHM-SYN-888710,AHM-SYN-106987,Missing text attribute but same MPN
ff59cc5d-f624-4359-b778-d70936ada727,CAT-PIP,NEAR_DUPLICATE,GME-SYN-599204,NEC-SYN-664542,Missing text attribute but same MPN
5f72e716-6f7b-4b99-8513-cee2ba743350,CAT-PPE,NEAR_DUPLICATE,NEC-SYN-379226,AHM-SYN-436100,Missing text attribute but same MPN
a370d751-3b87-4e1f-a45e-6fdb95bb0237,CAT-FLG,NEAR_DUPLICATE,CPI-SYN-525707,CPI-SYN-566602,Missing text attribute but same MPN
43133e45-092f-4837-a59d-5936eaccb632,CAT-FLG,NEAR_DUPLICATE,GME-SYN-655007,CPI-SYN-376650,Missing text attribute but same MPN
8c67cc0e-44be-4a5a-b2dd-ba8454a5f98a,CAT-BRG,NEAR_DUPLICATE,CPI-SYN-674776,BUS-SYN-770558,Missing text attribute but same MPN
f37b21a9-6949-459e-af25-0a90362e54b9,CAT-CBL,NEAR_DUPLICATE,BUS-SYN-568951,AHM-SYN-760699,Missing text attribute but same MPN
17cef387-8200-4fc0-9e9b-44ff195a3ff0,CAT-PIP,NEAR_DUPLICATE,CPI-SYN-334689,AHM-SYN-866098,Missing text attribute but same MPN
4a62dca1-feb1-41c6-9d3e-ffd451a3749d,CAT-GSK,NEAR_DUPLICATE,CPI-SYN-627738,BUS-SYN-425675,Missing text attribute but same MPN
1d56a890-a7c1-4c11-afa4-afcedefd9bbe,CAT-PIP,NEAR_DUPLICATE,GME-SYN-418908,NEC-SYN-730795,Missing text attribute but same MPN
44720323-76da-4b6a-8133-3bec971e85fa,CAT-INS,NEAR_DUPLICATE,AHM-SYN-185852,GME-SYN-289269,Missing text attribute but same MPN
1ca682fa-7a23-451e-9ff0-8f6f23d94a41,CAT-PMP,NEAR_DUPLICATE,CPI-SYN-500903,CPI-SYN-541543,Missing text attribute but same MPN
c1957255-af49-4aa3-bde2-a697e97ad774,CAT-FLG,NEAR_DUPLICATE,AHM-SYN-769468,GME-SYN-296898,Missing text attribute but same MPN
fb6d2954-4ff6-4346-af30-b701f276f281,CAT-PMP,NEAR_DUPLICATE,NEC-SYN-190285,NEC-SYN-483932,Missing text attribute but same MPN
ffc90c47-b9a6-46ba-8467-92ea29d52669,CAT-GSK,NEAR_DUPLICATE,NEC-SYN-384045,AHM-SYN-897814,Missing text attribute but same MPN
bd690cf6-f7a3-490c-be3b-a3dbe0bf5e17,CAT-PPE,NEAR_DUPLICATE,NEC-SYN-601696,CPI-SYN-724996,Missing text attribute but same MPN
72b1be1e-cc2d-4cd0-abc1-09c0c173b779,CAT-PPE,NEAR_DUPLICATE,CPI-SYN-592990,NEC-SYN-864121,Missing text attribute but same MPN
237d8c54-4f6c-47df-95ee-0d74e83405da,CAT-PMP,NEAR_DUPLICATE,NEC-SYN-857893,BUS-SYN-101693,Missing text attribute but same MPN
5aed6c46-814d-42a2-bb20-63e7d9863364,CAT-GSK,NEAR_DUPLICATE,GME-SYN-924301,GME-SYN-601343,Missing text attribute but same MPN
5c1aa889-3dee-4108-819e-8dca8e3acaf7,CAT-INS,NEAR_DUPLICATE,NEC-SYN-194423,BUS-SYN-378540,Missing text attribute but same MPN
4013f20d-880f-480c-a694-7831863c5a40,CAT-INS,NEAR_DUPLICATE,AHM-SYN-463651,AHM-SYN-956428,Missing text attribute but same MPN
021a7a22-af6c-47b0-9cf4-75a57c161e0f,CAT-MTR,NEAR_DUPLICATE,GME-SYN-295023,NEC-SYN-315672,Missing text attribute but same MPN
03e51e37-5ddd-4a67-aeb3-995485eef5ab,CAT-CBL,NEAR_DUPLICATE,BUS-SYN-536202,AHM-SYN-693864,Missing text attribute but same MPN
7860c053-826c-4640-9698-25cd37992b98,CAT-GSK,NEAR_DUPLICATE,NEC-SYN-972090,NEC-SYN-841892,Missing text attribute but same MPN
6091733d-072c-44c0-aded-1625c26159de,CAT-PMP,NEAR_DUPLICATE,NEC-SYN-381618,NEC-SYN-337731,Missing text attribute but same MPN
a8609348-2541-46d6-b815-4964603c1b74,CAT-VLV,NEAR_DUPLICATE,GME-SYN-638642,BUS-SYN-956100,Missing text attribute but same MPN
41e5dd21-f527-48d3-906e-420814c6ef24,CAT-PMP,NEAR_DUPLICATE,CPI-SYN-325685,AHM-SYN-243352,Missing text attribute but same MPN
ab69f674-0719-42d4-b49c-8b2cfb60b145,CAT-PMP,NEAR_DUPLICATE,AHM-SYN-438374,GME-SYN-799707,Missing text attribute but same MPN
6e4b5bb5-42d7-40a7-8380-e27f3ddd03de,CAT-MTR,NEAR_DUPLICATE,NEC-SYN-254329,CPI-SYN-585477,Missing text attribute but same MPN
c05ccda9-aa55-447a-bece-82f3fdab65e0,CAT-CBL,NEAR_DUPLICATE,AHM-SYN-148921,CPI-SYN-736908,Missing text attribute but same MPN
134f8f42-8d19-4946-9152-3308984a4cf2,CAT-GSK,NEAR_DUPLICATE,CPI-SYN-852298,CPI-SYN-574239,Missing text attribute but same MPN
a8b59493-8e7a-4aa4-9400-db5ebc48f895,CAT-GSK,NEAR_DUPLICATE,AHM-SYN-231614,GME-SYN-388606,Missing text attribute but same MPN
92573543-7d89-4ed7-8b06-a20e22488930,CAT-LUB,NEAR_DUPLICATE,AHM-SYN-207346,AHM-SYN-653909,Missing text attribute but same MPN
d3662d27-48ee-45d2-b58e-a552b44c3966,CAT-ELC,NEAR_DUPLICATE,GME-SYN-952427,BUS-SYN-856539,Missing text attribute but same MPN
f5b4456e-74c1-4b2d-a0d2-b1dfd669bb22,CAT-BRG,NEAR_DUPLICATE,CPI-SYN-638553,GME-SYN-171480,Missing text attribute but same MPN
5de5f805-ec18-4cdd-94a3-14c2b3dce5fc,CAT-FLG,NEAR_DUPLICATE,BUS-SYN-237879,BUS-SYN-109235,Missing text attribute but same MPN
76fcb39a-f039-4718-8896-80925487f1c8,CAT-GSK,NEAR_DUPLICATE,CPI-SYN-198960,AHM-SYN-545422,Missing text attribute but same MPN
2786fdf7-f0bb-47e2-8319-a29ef9a65862,CAT-CBL,NEAR_DUPLICATE,NEC-SYN-246769,AHM-SYN-390978,Missing text attribute but same MPN
4a348931-2c52-470d-8fdd-8db0dcd0164f,CAT-ELC,NEAR_DUPLICATE,NEC-SYN-246820,AHM-SYN-151424,Missing text attribute but same MPN
01b6c3af-b846-4b42-a7e6-9215cfcc7c4a,CAT-FLG,NEAR_DUPLICATE,CPI-SYN-393002,GME-SYN-295516,Missing text attribute but same MPN
fcf31bcc-a269-46fe-9e8f-addb6df763bd,CAT-PIP,NEAR_DUPLICATE,GME-SYN-677266,CPI-SYN-861246,Missing text attribute but same MPN
2247a7d1-23e4-4396-acf5-b8d3d0a5160d,CAT-PMP,NEAR_DUPLICATE,GME-SYN-421127,NEC-SYN-567346,Missing text attribute but same MPN
3747144c-2308-49aa-b8b5-97683aa2ba97,CAT-ELC,NEAR_DUPLICATE,AHM-SYN-335341,CPI-SYN-916617,Missing text attribute but same MPN
6b8801b5-04bf-4862-a799-c210b1734d7f,CAT-BRG,NEAR_DUPLICATE,NEC-SYN-784515,GME-SYN-190600,Missing text attribute but same MPN
58f6849e-565d-45ca-aaef-7c2a47f6ae95,CAT-FST,NEAR_DUPLICATE,NEC-SYN-808785,BUS-SYN-387408,Missing text attribute but same MPN
3b98da13-7d85-4311-ae4e-bc3dcca132a2,CAT-PIP,NEAR_DUPLICATE,GME-SYN-514544,BUS-SYN-466795,Missing text attribute but same MPN
b6603993-52e3-43aa-8753-e0439c8d87fa,CAT-PPE,NEAR_DUPLICATE,GME-SYN-557909,AHM-SYN-896251,Missing text attribute but same MPN
2179291a-46e8-4fd9-b51e-afbd4b601c56,CAT-PPE,NEAR_DUPLICATE,CPI-SYN-730192,GME-SYN-642096,Missing text attribute but same MPN
c9ba5213-ee69-411d-89ae-38867dbfcff4,CAT-FST,NEAR_DUPLICATE,CPI-SYN-248094,BUS-SYN-365105,Missing text attribute but same MPN
955cb810-2b00-4b3e-9a60-80ce371ea2e7,CAT-LUB,NEAR_DUPLICATE,NEC-SYN-673205,NEC-SYN-919042,Missing text attribute but same MPN
18760e03-bcb5-47ae-861e-2e53f6e28615,CAT-ELC,NEAR_DUPLICATE,CPI-SYN-779663,GME-SYN-602335,Missing text attribute but same MPN
1392ad65-c585-4eb7-90b2-27078663a00b,CAT-LUB,NEAR_DUPLICATE,GME-SYN-103615,AHM-SYN-704826,Missing text attribute but same MPN
e2ddf3d1-b95c-4235-99a9-c53c92a5725d,CAT-BRG,NEAR_DUPLICATE,AHM-SYN-777256,CPI-SYN-568755,Missing text attribute but same MPN
d20c6870-8001-4556-9dc0-56dd56481f1c,CAT-MTR,NEAR_DUPLICATE,BUS-SYN-622276,BUS-SYN-261913,Missing text attribute but same MPN
fc5c538c-969a-4b34-8c38-ad9e4b9c2cc0,CAT-LUB,NEAR_DUPLICATE,GME-SYN-476262,NEC-SYN-379909,Missing text attribute but same MPN
79437253-3595-455e-a82e-463decd3c5d2,CAT-PPE,NEAR_DUPLICATE,BUS-SYN-533759,NEC-SYN-219817,Missing text attribute but same MPN
2da26dde-71c9-41fd-a328-95cb324bbdd0,CAT-MTR,NEAR_DUPLICATE,GME-SYN-367596,NEC-SYN-123307,Missing text attribute but same MPN
1e56ade5-28b0-4084-902d-114dad85eee9,CAT-FLG,NEAR_DUPLICATE,NEC-SYN-746971,CPI-SYN-357761,Missing text attribute but same MPN
04331d66-9cd5-415f-bfc6-f16befada57d,CAT-MTR,NEAR_DUPLICATE,NEC-SYN-148148,BUS-SYN-657812,Missing text attribute but same MPN
88a78969-5b5b-4649-8548-47ac7bc53fb5,CAT-PPE,NEAR_DUPLICATE,CPI-SYN-677364,GME-SYN-847849,Missing text attribute but same MPN
0c5572ac-acdc-4aa9-8bfe-956d3ab5ae9c,CAT-PMP,NEAR_DUPLICATE,GME-SYN-960725,CPI-SYN-122580,Missing text attribute but same MPN
ce8bc9be-6ed8-4ed7-86bc-9e73b7535110,CAT-PPE,NEAR_DUPLICATE,NEC-SYN-697092,AHM-SYN-779964,Missing text attribute but same MPN
ff96d502-1621-4d19-94f2-0258665da35c,CAT-VLV,NEAR_DUPLICATE,AHM-SYN-737628,CPI-SYN-727716,Missing text attribute but same MPN
147a4c23-efa9-4005-b366-ab4b509bc971,CAT-PIP,NEAR_DUPLICATE,AHM-SYN-520945,CPI-SYN-117089,Missing text attribute but same MPN
f04a8805-3cf8-4e7e-b6ca-81642d0cc56f,CAT-GSK,NEAR_DUPLICATE,BUS-SYN-225040,GME-SYN-620244,Missing text attribute but same MPN
b64df552-b2ba-4c16-b239-04084a182e7c,CAT-FST,NEAR_DUPLICATE,AHM-SYN-381976,NEC-SYN-387235,Missing text attribute but same MPN
a80ab047-1466-493a-8e90-56682ae7c5f1,CAT-INS,NEAR_DUPLICATE,CPI-SYN-961092,CPI-SYN-847570,Missing text attribute but same MPN
943b97b1-e945-4452-a32f-f50049df6164,CAT-GSK,NEAR_DUPLICATE,GME-SYN-905737,AHM-SYN-132071,Missing text attribute but same MPN
a62fd617-92ce-4648-8f1e-668f63febf9d,CAT-CBL,NEAR_DUPLICATE,CPI-SYN-563399,CPI-SYN-893985,Missing text attribute but same MPN
a92ec581-0e97-458e-88a9-ab9ffb1caf3e,CAT-BRG,NEAR_DUPLICATE,CPI-SYN-924562,AHM-SYN-787330,Missing text attribute but same MPN
dea57ee4-fb9a-4fb3-a078-3dfc0359c82c,CAT-ELC,NEAR_DUPLICATE,GME-SYN-973523,NEC-SYN-443079,Missing text attribute but same MPN
54358de4-0af5-48d0-a4e9-4d499e4e2bcd,CAT-PMP,NEAR_DUPLICATE,AHM-SYN-752028,GME-SYN-937603,Missing text attribute but same MPN
c83de998-0022-470a-8526-6c029b96525f,CAT-PMP,NEAR_DUPLICATE,CPI-SYN-637242,BUS-SYN-244705,Missing text attribute but same MPN
f4af8e8b-d668-408e-93a8-c1076217808a,CAT-GSK,NEAR_DUPLICATE,BUS-SYN-967836,BUS-SYN-361966,Missing text attribute but same MPN
737b19c1-2b20-4667-9f5c-6df068e77c68,CAT-FLG,NEAR_DUPLICATE,NEC-SYN-224400,BUS-SYN-361891,Missing text attribute but same MPN
9f1e885b-5cbc-4be6-8e4c-4c751605541e,CAT-CBL,NEAR_DUPLICATE,BUS-SYN-804333,AHM-SYN-308438,Missing text attribute but same MPN
2f1b31cd-5a97-496c-bc33-a03ed36a8247,CAT-PIP,NEAR_DUPLICATE,NEC-SYN-747488,CPI-SYN-940721,Missing text attribute but same MPN
36531718-481e-4480-93eb-d681bcb3f265,CAT-PMP,NEAR_DUPLICATE,GME-SYN-427568,AHM-SYN-492028,Missing text attribute but same MPN
d1de2bae-885e-49e2-a5bb-876901506940,CAT-MTR,NEAR_DUPLICATE,AHM-SYN-860825,CPI-SYN-731288,Missing text attribute but same MPN
ff8dbd58-2b6a-405c-a51e-3624fa963d7c,CAT-VLV,NEAR_DUPLICATE,NEC-SYN-863395,CPI-SYN-142978,Missing text attribute but same MPN
7b6c8266-0d36-445e-acd8-ffe3e7a5a388,CAT-FST,NEAR_DUPLICATE,CPI-SYN-684993,BUS-SYN-454847,Missing text attribute but same MPN
2c19f1f4-b61c-491d-965c-a2901aaa9901,CAT-INS,NEAR_DUPLICATE,NEC-SYN-544725,AHM-SYN-101246,Missing text attribute but same MPN
a6226fd2-8f99-4040-83a1-84849488412f,CAT-CBL,NEAR_DUPLICATE,AHM-SYN-162207,BUS-SYN-800851,Missing text attribute but same MPN
ef605d84-84ec-409e-8e4d-26917137ba66,CAT-PMP,NEAR_DUPLICATE,GME-SYN-839898,GME-SYN-991594,Missing text attribute but same MPN
7fc5901e-5bd3-41de-8fd7-2d5b22ad9d70,CAT-BRG,NEAR_DUPLICATE,BUS-SYN-814205,BUS-SYN-880629,Missing text attribute but same MPN
c3fb2278-0ae1-49a1-a959-f7bcd8046712,CAT-BRG,NEAR_DUPLICATE,GME-SYN-450349,BUS-SYN-381684,Missing text attribute but same MPN
5e2eb837-c024-4680-a52c-1bf608b6d6cb,CAT-PPE,NEAR_DUPLICATE,AHM-SYN-507837,GME-SYN-551837,Missing text attribute but same MPN
7d594d14-ea24-4efc-ad81-5c34579cdf10,CAT-FST,NEAR_DUPLICATE,GME-SYN-802019,AHM-SYN-450017,Missing text attribute but same MPN
821fe279-d127-4e81-9e01-7fc728fd1cfc,CAT-PMP,NEAR_DUPLICATE,CPI-SYN-501314,AHM-SYN-344629,Missing text attribute but same MPN
53f95619-78ca-443b-8398-e1ce27c90f67,CAT-VLV,NEAR_DUPLICATE,BUS-SYN-594493,NEC-SYN-793625,Missing text attribute but same MPN
decf9d37-ce95-48a2-a38a-69e049f8956b,CAT-LUB,NEAR_DUPLICATE,CPI-SYN-800276,BUS-SYN-255682,Missing text attribute but same MPN
f8747755-ee88-493a-bfdc-c0a0ad2f20b4,CAT-GSK,NEAR_DUPLICATE,GME-SYN-198010,GME-SYN-537208,Missing text attribute but same MPN
e7c3ccfc-78c4-4392-a28c-38ea201e8434,CAT-ELC,NEAR_DUPLICATE,GME-SYN-861920,AHM-SYN-305410,Missing text attribute but same MPN
b8098502-c5c9-4130-b392-72b679579cf8,CAT-PPE,NEAR_DUPLICATE,BUS-SYN-690904,GME-SYN-205003,Missing text attribute but same MPN
11dc4c68-f28c-42b9-aefb-846e37dec646,CAT-FLG,NEAR_DUPLICATE,AHM-SYN-148948,BUS-SYN-929896,Missing text attribute but same MPN
1139e116-2b11-40a4-b59a-d2b0f1f0b84a,CAT-FST,NEAR_DUPLICATE,BUS-SYN-359506,NEC-SYN-558761,Missing text attribute but same MPN
5e102682-4efc-48db-a9a3-6a9bc67c965a,CAT-CBL,NEAR_DUPLICATE,AHM-SYN-118782,CPI-SYN-591930,Missing text attribute but same MPN
78b4bb48-4a04-4e6f-b0d3-bc8682048a8c,CAT-MTR,NEAR_DUPLICATE,GME-SYN-556934,BUS-SYN-359047,Missing text attribute but same MPN
adab1304-5630-4959-aa9b-a0c917d5ab11,CAT-FST,NEAR_DUPLICATE,BUS-SYN-703484,GME-SYN-851464,Missing text attribute but same MPN
145251ba-f91d-4d6a-936b-1112fd17d0ee,CAT-CBL,NEAR_DUPLICATE,CPI-SYN-527113,GME-SYN-801318,Missing text attribute but same MPN
f45fdd6b-7ef7-47fb-ab66-6e0dd5e0941c,CAT-FLG,NEAR_DUPLICATE,NEC-SYN-304513,NEC-SYN-869877,Missing text attribute but same MPN
27713c83-2bbe-4094-bad7-0f154b6e32bc,CAT-LUB,NEAR_DUPLICATE,CPI-SYN-500225,AHM-SYN-851316,Missing text attribute but same MPN
1f08e064-8945-4450-9a69-e5fd4ca7d691,CAT-MTR,NEAR_DUPLICATE,NEC-SYN-444295,BUS-SYN-205677,Missing text attribute but same MPN
d0bef481-5289-4060-8763-364d801d6c3c,CAT-MTR,NEAR_DUPLICATE,AHM-SYN-513820,NEC-SYN-797807,Missing text attribute but same MPN
46129fe1-f7b6-46f7-8fdd-b7598fc20fe8,CAT-MTR,NEAR_DUPLICATE,BUS-SYN-570366,BUS-SYN-997706,Missing text attribute but same MPN
4a132a2c-992c-47ad-a1b8-e7fafbbddd0e,CAT-PIP,NEAR_DUPLICATE,GME-SYN-202751,AHM-SYN-333382,Missing text attribute but same MPN
52669de4-a904-4f99-86ed-98eb895c1909,CAT-PMP,NEAR_DUPLICATE,AHM-SYN-727215,AHM-SYN-966811,Missing text attribute but same MPN
e48e87d4-c90d-4031-8da5-9c6cdbf8310a,CAT-VLV,NEAR_DUPLICATE,NEC-SYN-103637,CPI-SYN-429069,Missing text attribute but same MPN
84417925-7512-42dc-9491-039c2da7da3c,CAT-PIP,NEAR_DUPLICATE,NEC-SYN-780140,NEC-SYN-899549,Missing text attribute but same MPN
c0f66321-f175-44d5-bfb7-5521a70f98c2,CAT-GSK,NEAR_DUPLICATE,GME-SYN-126456,CPI-SYN-640122,Missing text attribute but same MPN
28d5d932-04f3-4d65-b8a4-c569f188ee7a,CAT-PMP,NEAR_DUPLICATE,NEC-SYN-786394,GME-SYN-675933,Missing text attribute but same MPN
de58b3f2-cf82-47cd-a4f3-f34c22a93369,CAT-PMP,NEAR_DUPLICATE,CPI-SYN-919281,GME-SYN-356308,Missing text attribute but same MPN
2e49c62f-4216-4a05-87ce-b3cc554c0113,CAT-FST,NEAR_DUPLICATE,AHM-SYN-541252,AHM-SYN-208713,Missing text attribute but same MPN
df154d65-03a3-442a-9b45-6c42c0a6224b,CAT-ELC,NEAR_DUPLICATE,NEC-SYN-140272,CPI-SYN-143143,Missing text attribute but same MPN
4e21bd70-8afe-48f1-bff3-d693465eebef,CAT-CBL,NEAR_DUPLICATE,BUS-SYN-543265,CPI-SYN-290677,Missing text attribute but same MPN
ec51d2f8-3259-4ce2-82ba-99fc493f096a,CAT-PPE,NEAR_DUPLICATE,AHM-SYN-670226,BUS-SYN-453753,Missing text attribute but same MPN
0eeef6fd-8e60-4bd7-877f-b59afb8c898a,CAT-CBL,NEAR_DUPLICATE,NEC-SYN-725648,NEC-SYN-562667,Missing text attribute but same MPN
008802f6-d5d9-427a-9d1c-a3e3359bc5e8,CAT-MTR,NEAR_DUPLICATE,CPI-SYN-343573,GME-SYN-627280,Missing text attribute but same MPN
95cc4130-1208-479e-beaf-b2a8c70e0bff,CAT-PPE,NEAR_DUPLICATE,AHM-SYN-603171,BUS-SYN-556802,Missing text attribute but same MPN
07770eb1-abeb-4330-ab76-7267e0f1297c,CAT-ELC,NEAR_DUPLICATE,CPI-SYN-736760,NEC-SYN-186710,Missing text attribute but same MPN
44bbb587-4ce7-421c-ad8f-288592a55768,CAT-PPE,NEAR_DUPLICATE,GME-SYN-863183,AHM-SYN-429266,Missing text attribute but same MPN
bb8ce92f-be0b-42ff-8b44-f02d6163410c,CAT-GSK,NEAR_DUPLICATE,CPI-SYN-323775,GME-SYN-948469,Missing text attribute but same MPN
57a2b371-a96c-477d-b87e-d6b52c7047fc,CAT-PIP,NEAR_DUPLICATE,AHM-SYN-208195,BUS-SYN-417617,Missing text attribute but same MPN
92651c88-e29d-4355-a914-83883b009016,CAT-VLV,NEAR_DUPLICATE,BUS-SYN-515272,GME-SYN-193516,Missing text attribute but same MPN
970247ea-a7b2-4bf6-8c1e-a4645af6420c,CAT-LUB,NEAR_DUPLICATE,NEC-SYN-119463,AHM-SYN-211655,Missing text attribute but same MPN
f55214a2-d88d-4f81-b8c2-194c123cb1b4,CAT-INS,NEAR_DUPLICATE,AHM-SYN-453024,GME-SYN-970494,Missing text attribute but same MPN
628019fd-1bc6-49c9-b125-15cf4e03bc91,CAT-MTR,NEAR_DUPLICATE,NEC-SYN-859777,CPI-SYN-484909,Missing text attribute but same MPN
0b67a548-1f67-4fe5-81f7-2254ac5f5887,CAT-LUB,NEAR_DUPLICATE,NEC-SYN-514613,GME-SYN-579645,Missing text attribute but same MPN
bcf3f246-c533-4fcc-9ea3-5b09900b20f5,CAT-VLV,NEAR_DUPLICATE,CPI-SYN-126574,GME-SYN-736204,Missing text attribute but same MPN
70d2eb36-b9c5-40c4-9149-129885579e19,CAT-VLV,NEAR_DUPLICATE,AHM-SYN-635460,BUS-SYN-326835,Missing text attribute but same MPN
d55fa685-a2f7-4766-9bf4-89c914a499f7,CAT-LUB,NEAR_DUPLICATE,CPI-SYN-959358,CPI-SYN-338896,Missing text attribute but same MPN
add37043-750b-41a4-afc0-f532639bd58b,CAT-FLG,NEAR_DUPLICATE,NEC-SYN-344368,BUS-SYN-734159,Missing text attribute but same MPN
4c9694a6-67f1-4571-80eb-7da5ffa61e75,CAT-PPE,NEAR_DUPLICATE,NEC-SYN-405593,BUS-SYN-676374,Missing text attribute but same MPN
1a0d6100-ebdb-4c8d-9f3c-c661fcacf3fd,CAT-PIP,NEAR_DUPLICATE,CPI-SYN-685266,GME-SYN-198880,Missing text attribute but same MPN
8e30f21e-b6b9-4fdc-8690-2c7a447191af,CAT-GSK,NEAR_DUPLICATE,GME-SYN-968884,GME-SYN-881651,Missing text attribute but same MPN
8d27e32c-ce0a-4708-8814-6a4391339566,CAT-FLG,NEAR_DUPLICATE,NEC-SYN-572764,GME-SYN-555246,Missing text attribute but same MPN
62458be6-f619-484c-8561-84fae6ee6539,CAT-MTR,NEAR_DUPLICATE,GME-SYN-923148,AHM-SYN-806183,Missing text attribute but same MPN
f4a1a41f-244f-4cdc-ae1e-aab713e4dcd0,CAT-BRG,NEAR_DUPLICATE,CPI-SYN-143628,BUS-SYN-115146,Missing text attribute but same MPN
5bcbc05a-348a-4998-8b9a-a14c336bf3ab,CAT-FST,NEAR_DUPLICATE,NEC-SYN-106352,BUS-SYN-672345,Missing text attribute but same MPN
6f7a37d3-b049-458f-983e-ecfd5b20a46c,CAT-FLG,NEAR_DUPLICATE,GME-SYN-689208,NEC-SYN-315012,Missing text attribute but same MPN
c3d21fd5-c477-49d8-9073-92947836ee67,CAT-MTR,NEAR_DUPLICATE,GME-SYN-819580,AHM-SYN-753905,Missing text attribute but same MPN
0b30025d-f64a-464a-8817-330a1335c980,CAT-VLV,NEAR_DUPLICATE,NEC-SYN-639441,NEC-SYN-509533,Missing text attribute but same MPN
1825d981-b139-40a2-917a-ac6cfe51ee12,CAT-INS,NEAR_DUPLICATE,NEC-SYN-903332,AHM-SYN-820272,Missing text attribute but same MPN
1347387d-e833-4b72-988b-f3d5c4eafec3,CAT-MTR,NEAR_DUPLICATE,GME-SYN-342534,NEC-SYN-147908,Missing text attribute but same MPN
c50740a0-1bfd-4c68-a7ff-f7aea77d560f,CAT-MTR,NEAR_DUPLICATE,CPI-SYN-371239,BUS-SYN-186179,Missing text attribute but same MPN
e700076d-429e-46d1-bb99-505083493e19,CAT-CBL,NEAR_DUPLICATE,NEC-SYN-809557,NEC-SYN-631305,Missing text attribute but same MPN
