procurement_id,cpse_code,material_code,supplier,quantity,unit_price,total_spend,uom,procurement_date,plant
PROC-SYN-A5299C88,GME,GME-SYN-371267,SYNTHETIC_SUPPLIER_DA,38,2072.39,78750.82,EACH,2022-05-11,PLANT-5
PROC-SYN-C481517C,GME,GME-SYN-371267,SYNTHETIC_SUPPLIER_AA,45,2183.75,98268.75,EACH,2023-11-05,PLANT-5
PROC-SYN-6ADBD9C2,AHM,AHM-SYN-353581,SYNTHETIC_SUPPLIER_CA,51,605.43,30876.93,EACH,2024-08-05,PLANT-3
PROC-SYN-97A42709,GME,GME-SYN-511362,SYNTHETIC_SUPPLIER_RA,48,2725.38,130818.24,EACH,2022-03-15,PLANT-5
PROC-SYN-56868133,GME,GME-SYN-511362,SYNTHETIC_SUPPLIER_YB,22,2603.88,57285.36,EACH,2024-05-09,PLANT-5
PROC-SYN-0026B9C4,GME,GME-SYN-511362,SYNTHETIC_SUPPLIER_FB,70,2612.37,182865.9,EACH,2020-11-18,PLANT-5
PROC-SYN-3A3BE354,BUS,BUS-SYN-264184,SYNTHETIC_SUPPLIER_DB,13,813.55,10576.15,EACH,2021-10-21,PLANT-1
PROC-SYN-A3EF1365,BUS,BUS-SYN-264184,SYNTHETIC_SUPPLIER_EA,22,832.61,18317.42,EACH,2021-07-06,PLANT-1
PROC-SYN-B8E45C55,BUS,BUS-SYN-264184,SYNTHETIC_SUPPLIER_UB,76,888.26,67507.76,EACH,2021-01-15,PLANT-1
PROC-SYN-37668008,BUS,BUS-SYN-404448,SYNTHETIC_SUPPLIER_MA,47,3641.65,171157.55,EACH,2020-08-04,PLANT-2
PROC-SYN-276F6E62,BUS,BUS-SYN-404448,SYNTHETIC_SUPPLIER_VA,18,4157.66,74837.88,EACH,2022-08-18,PLANT-2
PROC-SYN-C8AC9265,GME,GME-SYN-113002,SYNTHETIC_SUPPLIER_DA,66,1725.16,113860.56,EACH,2021-08-12,PLANT-4
PROC-SYN-7EDE2F95,GME,GME-SYN-113002,SYNTHETIC_SUPPLIER_NB,60,1666.52,99991.2,EACH,2020-12-01,PLANT-4
PROC-SYN-AA8BA83A,GME,GME-SYN-524975,SYNTHETIC_SUPPLIER_PB,32,1537.35,49195.2,EACH,2024-09-29,PLANT-3
PROC-SYN-3B841182,GME,GME-SYN-524975,SYNTHETIC_SUPPLIER_JA,58,1414.86,82061.88,EACH,2026-02-07,PLANT-3
PROC-SYN-58D4112C,GME,GME-SYN-735962,SYNTHETIC_SUPPLIER_GA,38,4597.83,174717.54,EACH,2025-11-23,PLANT-3
PROC-SYN-E7C59187,BUS,BUS-SYN-443134,SYNTHETIC_SUPPLIER_ZB,78,1556.11,121376.58,EACH,2020-02-15,PLANT-5
PROC-SYN-1CDF67AC,BUS,BUS-SYN-443134,SYNTHETIC_SUPPLIER_AB,45,1424.05,64082.25,EACH,2026-08-28,PLANT-5
PROC-SYN-413D4EE3,BUS,BUS-SYN-443134,SYNTHETIC_SUPPLIER_KB,93,1421.99,132245.07,EACH,2026-02-17,PLANT-5
PROC-SYN-6F45B27F,CPI,CPI-SYN-845635,SYNTHETIC_SUPPLIER_OB,79,2866.74,226472.46,EACH,2021-05-11,PLANT-4
PROC-SYN-D3F70E04,CPI,CPI-SYN-845635,SYNTHETIC_SUPPLIER_KB,29,2797.58,81129.82,EACH,2022-11-12,PLANT-4
PROC-SYN-8C5857D4,AHM,AHM-SYN-166869,SYNTHETIC_SUPPLIER_BA,95,2604.47,247424.65,EACH,2025-07-16,PLANT-2
PROC-SYN-88AD7C9E,CPI,CPI-SYN-543885,SYNTHETIC_SUPPLIER_VA,71,2211.08,156986.68,EACH,2024-03-03,PLANT-5
PROC-SYN-C908B302,CPI,CPI-SYN-543885,SYNTHETIC_SUPPLIER_LB,44,2366.25,104115.0,EACH,2021-08-12,PLANT-5
PROC-SYN-943CDABC,CPI,CPI-SYN-543885,SYNTHETIC_SUPPLIER_NA,57,2206.75,125784.75,EACH,2023-03-07,PLANT-5
PROC-SYN-8DF3EDB8,NEC,NEC-SYN-673357,SYNTHETIC_SUPPLIER_AB,90,2868.42,258157.8,EACH,2026-03-24,PLANT-2
PROC-SYN-C399F900,NEC,NEC-SYN-673357,SYNTHETIC_SUPPLIER_DA,77,2985.46,229880.42,EACH,2024-06-02,PLANT-2
PROC-SYN-E68A04FC,NEC,NEC-SYN-673357,SYNTHETIC_SUPPLIER_FB,87,2915.1,253613.7,EACH,2023-05-22,PLANT-2
PROC-SYN-6F5F77B8,BUS,BUS-SYN-851696,SYNTHETIC_SUPPLIER_NA,81,3178.67,257472.27,EACH,2024-11-22,PLANT-5
PROC-SYN-0FB3FB1D,BUS,BUS-SYN-851696,SYNTHETIC_SUPPLIER_RA,84,3347.44,281184.96,EACH,2020-07-29,PLANT-5
PROC-SYN-66935312,BUS,BUS-SYN-851696,SYNTHETIC_SUPPLIER_DB,63,3109.58,195903.54,EACH,2025-09-22,PLANT-5
PROC-SYN-B7091B27,BUS,BUS-SYN-359938,SYNTHETIC_SUPPLIER_EA,9,2745.56,24710.04,EACH,2026-06-11,PLANT-2
PROC-SYN-7225F467,CPI,CPI-SYN-651907,SYNTHETIC_SUPPLIER_OA,57,467.06,26622.42,EACH,2022-03-28,PLANT-1
PROC-SYN-E0585B04,CPI,CPI-SYN-651907,SYNTHETIC_SUPPLIER_OA,76,487.02,37013.52,EACH,2022-11-15,PLANT-1
PROC-SYN-2E4615BB,CPI,CPI-SYN-423172,SYNTHETIC_SUPPLIER_GA,59,2888.4,170415.6,EACH,2023-02-21,PLANT-1
PROC-SYN-FCCDAFC8,CPI,CPI-SYN-423172,SYNTHETIC_SUPPLIER_WA,56,2801.36,156876.16,EACH,2025-09-07,PLANT-1
PROC-SYN-5C6F249F,GME,GME-SYN-304044,SYNTHETIC_SUPPLIER_QA,19,243.92,4634.48,EACH,2022-02-09,PLANT-3
PROC-SYN-6BDFAF8D,CPI,CPI-SYN-947064,SYNTHETIC_SUPPLIER_RA,92,1308.92,120420.64,EACH,2025-11-04,PLANT-4
PROC-SYN-12997780,CPI,CPI-SYN-947064,SYNTHETIC_SUPPLIER_TA,58,1333.89,77365.62,EACH,2022-04-21,PLANT-4
PROC-SYN-727D57A3,CPI,CPI-SYN-947064,SYNTHETIC_SUPPLIER_RB,25,1277.35,31933.75,EACH,2026-08-13,PLANT-4
PROC-SYN-4E447C09,GME,GME-SYN-588219,SYNTHETIC_SUPPLIER_QB,7,4439.11,31073.77,EACH,2022-04-25,PLANT-4
PROC-SYN-0F8E9600,GME,GME-SYN-588219,SYNTHETIC_SUPPLIER_BA,89,3959.17,352366.13,EACH,2025-04-23,PLANT-4
PROC-SYN-6F7A5B69,CPI,CPI-SYN-777759,SYNTHETIC_SUPPLIER_LA,27,4512.79,121845.33,EACH,2025-12-29,PLANT-4
PROC-SYN-70CF1E04,NEC,NEC-SYN-120262,SYNTHETIC_SUPPLIER_NB,68,4174.29,283851.72,EACH,2022-04-04,PLANT-5
PROC-SYN-2261B156,GME,GME-SYN-446353,SYNTHETIC_SUPPLIER_FB,25,2832.93,70823.25,EACH,2023-06-01,PLANT-4
PROC-SYN-8CCC4805,GME,GME-SYN-446353,SYNTHETIC_SUPPLIER_DA,88,2704.58,238003.04,EACH,2020-10-07,PLANT-4
PROC-SYN-836063A9,GME,GME-SYN-446353,SYNTHETIC_SUPPLIER_WA,69,3077.94,212377.86,EACH,2020-06-11,PLANT-4
PROC-SYN-8E7B56D0,BUS,BUS-SYN-845404,SYNTHETIC_SUPPLIER_UB,44,3601.36,158459.84,EACH,2025-04-24,PLANT-1
PROC-SYN-2A18E528,BUS,BUS-SYN-845404,SYNTHETIC_SUPPLIER_MA,27,3831.04,103438.08,EACH,2023-07-21,PLANT-1
PROC-SYN-538A7017,NEC,NEC-SYN-756175,SYNTHETIC_SUPPLIER_FB,89,3310.56,294639.84,EACH,2020-08-01,PLANT-3
PROC-SYN-D5D91158,NEC,NEC-SYN-756175,SYNTHETIC_SUPPLIER_UA,87,3646.44,317240.28,EACH,2026-06-02,PLANT-3
PROC-SYN-EA1C6900,AHM,AHM-SYN-703082,SYNTHETIC_SUPPLIER_LA,34,2065.43,70224.62,EACH,2020-11-21,PLANT-4
PROC-SYN-62051C10,AHM,AHM-SYN-703082,SYNTHETIC_SUPPLIER_UB,7,2108.32,14758.24,EACH,2024-06-21,PLANT-4
PROC-SYN-EF4F5EA4,AHM,AHM-SYN-703082,SYNTHETIC_SUPPLIER_SB,66,1992.66,131515.56,EACH,2021-08-24,PLANT-4
PROC-SYN-55A35261,BUS,BUS-SYN-737890,SYNTHETIC_SUPPLIER_DB,35,42.46,1486.1,EACH,2024-12-29,PLANT-2
PROC-SYN-002A969B,BUS,BUS-SYN-956787,SYNTHETIC_SUPPLIER_BB,83,4376.81,363275.23,EACH,2022-06-09,PLANT-3
PROC-SYN-714C10E1,BUS,BUS-SYN-956787,SYNTHETIC_SUPPLIER_EB,56,5078.74,284409.44,EACH,2022-03-02,PLANT-3
PROC-SYN-DAF5CB09,BUS,BUS-SYN-956787,SYNTHETIC_SUPPLIER_AB,31,5049.78,156543.18,EACH,2024-11-13,PLANT-3
PROC-SYN-0E509584,GME,GME-SYN-294155,SYNTHETIC_SUPPLIER_NB,63,1974.74,124408.62,EACH,2023-07-28,PLANT-5
PROC-SYN-A2CFDFB0,GME,GME-SYN-294155,SYNTHETIC_SUPPLIER_FA,81,1976.41,160089.21,EACH,2022-02-08,PLANT-5
PROC-SYN-399D5FF6,GME,GME-SYN-294155,SYNTHETIC_SUPPLIER_ZA,34,2091.69,71117.46,EACH,2025-07-18,PLANT-5
PROC-SYN-111A4B5E,BUS,BUS-SYN-706778,SYNTHETIC_SUPPLIER_XA,74,5120.98,378952.52,EACH,2026-01-23,PLANT-3
PROC-SYN-86E1A86B,BUS,BUS-SYN-706778,SYNTHETIC_SUPPLIER_SA,45,4276.06,192422.7,EACH,2022-02-14,PLANT-3
PROC-SYN-91468B29,NEC,NEC-SYN-110062,SYNTHETIC_SUPPLIER_IB,29,2103.41,60998.89,EACH,2025-07-10,PLANT-5
PROC-SYN-87A3CE4A,NEC,NEC-SYN-110062,SYNTHETIC_SUPPLIER_QA,29,2205.75,63966.75,EACH,2020-10-03,PLANT-5
PROC-SYN-9FBA7A39,NEC,NEC-SYN-110062,SYNTHETIC_SUPPLIER_VA,33,2281.03,75273.99,EACH,2024-10-22,PLANT-5
PROC-SYN-A1946F0A,BUS,BUS-SYN-350825,SYNTHETIC_SUPPLIER_QB,28,2034.84,56975.52,EACH,2025-07-08,PLANT-4
PROC-SYN-98EFDD56,CPI,CPI-SYN-459102,SYNTHETIC_SUPPLIER_OA,5,3915.96,19579.8,EACH,2024-08-08,PLANT-5
PROC-SYN-333B2E97,CPI,CPI-SYN-459102,SYNTHETIC_SUPPLIER_JB,22,3422.46,75294.12,EACH,2022-06-07,PLANT-5
PROC-SYN-4B60CA1E,NEC,NEC-SYN-693082,SYNTHETIC_SUPPLIER_ZB,83,3424.25,284212.75,EACH,2024-08-17,PLANT-3
PROC-SYN-42FA0124,AHM,AHM-SYN-357138,SYNTHETIC_SUPPLIER_LB,13,5412.54,70363.02,EACH,2023-06-13,PLANT-3
PROC-SYN-C57E860A,CPI,CPI-SYN-840872,SYNTHETIC_SUPPLIER_VB,40,3039.24,121569.6,EACH,2022-08-14,PLANT-1
PROC-SYN-C940F8E3,CPI,CPI-SYN-840872,SYNTHETIC_SUPPLIER_SA,79,3355.79,265107.41,EACH,2023-05-05,PLANT-1
PROC-SYN-16602F27,CPI,CPI-SYN-937546,SYNTHETIC_SUPPLIER_JA,97,508.04,49279.88,EACH,2026-05-31,PLANT-4
PROC-SYN-D29D38C6,AHM,AHM-SYN-219500,SYNTHETIC_SUPPLIER_KB,70,359.05,25133.5,EACH,2024-01-14,PLANT-1
PROC-SYN-47FB5898,AHM,AHM-SYN-219500,SYNTHETIC_SUPPLIER_EB,13,394.98,5134.74,EACH,2026-02-21,PLANT-1
PROC-SYN-BCD46193,GME,GME-SYN-689611,SYNTHETIC_SUPPLIER_BA,67,4458.79,298738.93,EACH,2022-08-06,PLANT-3
PROC-SYN-D66D72C6,GME,GME-SYN-689611,SYNTHETIC_SUPPLIER_UB,23,4005.09,92117.07,EACH,2025-08-06,PLANT-3
PROC-SYN-BF0FB06D,BUS,BUS-SYN-885040,SYNTHETIC_SUPPLIER_QA,72,4531.76,326286.72,EACH,2020-06-29,PLANT-2
PROC-SYN-18524CAE,BUS,BUS-SYN-885040,SYNTHETIC_SUPPLIER_JA,61,4302.88,262475.68,EACH,2025-10-26,PLANT-2
PROC-SYN-85973FB6,AHM,AHM-SYN-109397,SYNTHETIC_SUPPLIER_CA,24,2245.16,53883.84,EACH,2026-03-18,PLANT-1
PROC-SYN-10A24DE5,GME,GME-SYN-570011,SYNTHETIC_SUPPLIER_GA,28,120.57,3375.96,EACH,2020-02-12,PLANT-3
PROC-SYN-77F41E4B,GME,GME-SYN-570011,SYNTHETIC_SUPPLIER_LB,1,111.42,111.42,EACH,2026-05-13,PLANT-3
PROC-SYN-8C6267BD,BUS,BUS-SYN-174014,SYNTHETIC_SUPPLIER_NA,37,1452.19,53731.03,EACH,2026-08-29,PLANT-2
PROC-SYN-98669517,BUS,BUS-SYN-174014,SYNTHETIC_SUPPLIER_BB,55,1371.4,75427.0,EACH,2025-05-19,PLANT-2
PROC-SYN-1CA1139C,BUS,BUS-SYN-174014,SYNTHETIC_SUPPLIER_ZA,44,1453.26,63943.44,EACH,2023-12-24,PLANT-2
PROC-SYN-FD8DB592,BUS,BUS-SYN-941641,SYNTHETIC_SUPPLIER_FA,9,1261.67,11355.03,EACH,2020-07-03,PLANT-3
PROC-SYN-0C02086E,BUS,BUS-SYN-941641,SYNTHETIC_SUPPLIER_VB,81,1393.0,112833.0,EACH,2025-11-05,PLANT-3
PROC-SYN-7324BD31,BUS,BUS-SYN-941641,SYNTHETIC_SUPPLIER_EB,4,1322.01,5288.04,EACH,2024-09-14,PLANT-3
PROC-SYN-84AF82E1,NEC,NEC-SYN-469944,SYNTHETIC_SUPPLIER_VB,12,1851.07,22212.84,EACH,2020-09-25,PLANT-2
PROC-SYN-27C9F6B7,NEC,NEC-SYN-469944,SYNTHETIC_SUPPLIER_SA,44,1819.83,80072.52,EACH,2024-02-04,PLANT-2
PROC-SYN-F2BAD607,GME,GME-SYN-299787,SYNTHETIC_SUPPLIER_YA,78,2922.24,227934.72,EACH,2023-11-25,PLANT-5
PROC-SYN-8414D9B6,NEC,NEC-SYN-479389,SYNTHETIC_SUPPLIER_NA,66,1441.96,95169.36,EACH,2021-04-15,PLANT-3
PROC-SYN-B301ACB2,NEC,NEC-SYN-479389,SYNTHETIC_SUPPLIER_AA,88,1371.12,120658.56,EACH,2020-06-20,PLANT-3
PROC-SYN-120E67DD,GME,GME-SYN-595719,SYNTHETIC_SUPPLIER_FA,30,1301.75,39052.5,EACH,2023-10-04,PLANT-3
PROC-SYN-69C74F74,GME,GME-SYN-595719,SYNTHETIC_SUPPLIER_MB,44,1340.93,59000.92,EACH,2020-12-24,PLANT-3
PROC-SYN-763F3487,BUS,BUS-SYN-540364,SYNTHETIC_SUPPLIER_RA,43,313.86,13495.98,EACH,2023-06-18,PLANT-5
PROC-SYN-740D0021,BUS,BUS-SYN-540364,SYNTHETIC_SUPPLIER_BB,78,291.43,22731.54,EACH,2024-09-04,PLANT-5
PROC-SYN-CA6E4CA6,BUS,BUS-SYN-298688,SYNTHETIC_SUPPLIER_JB,42,977.27,41045.34,EACH,2023-10-08,PLANT-1
PROC-SYN-2B6BB54B,BUS,BUS-SYN-298688,SYNTHETIC_SUPPLIER_ZA,88,961.54,84615.52,EACH,2025-10-23,PLANT-1
PROC-SYN-B50016D4,AHM,AHM-SYN-646617,SYNTHETIC_SUPPLIER_OB,27,2058.96,55591.92,EACH,2024-03-05,PLANT-1
PROC-SYN-4AAD1BD7,AHM,AHM-SYN-646617,SYNTHETIC_SUPPLIER_HB,11,2418.81,26606.91,EACH,2023-09-16,PLANT-1
PROC-SYN-E9EEB263,AHM,AHM-SYN-646617,SYNTHETIC_SUPPLIER_RA,74,2090.86,154723.64,EACH,2022-02-15,PLANT-1
PROC-SYN-F91AB307,NEC,NEC-SYN-585192,SYNTHETIC_SUPPLIER_PA,57,1219.78,69527.46,EACH,2025-03-24,PLANT-3
PROC-SYN-D7AB3009,BUS,BUS-SYN-812692,SYNTHETIC_SUPPLIER_LA,37,1028.98,38072.26,EACH,2026-04-26,PLANT-5
PROC-SYN-B4861EA5,BUS,BUS-SYN-812692,SYNTHETIC_SUPPLIER_OA,8,1137.61,9100.88,EACH,2024-03-25,PLANT-5
PROC-SYN-51AEFDD4,BUS,BUS-SYN-812692,SYNTHETIC_SUPPLIER_QB,18,1050.59,18910.62,EACH,2026-04-11,PLANT-5
PROC-SYN-34220775,AHM,AHM-SYN-126528,SYNTHETIC_SUPPLIER_IB,99,362.08,35845.92,EACH,2025-11-30,PLANT-1
PROC-SYN-1205389A,BUS,BUS-SYN-268814,SYNTHETIC_SUPPLIER_UA,24,2732.42,65578.08,EACH,2024-09-20,PLANT-5
PROC-SYN-0B58B141,BUS,BUS-SYN-268814,SYNTHETIC_SUPPLIER_DB,65,2998.48,194901.2,EACH,2021-11-12,PLANT-5
PROC-SYN-F2019F53,NEC,NEC-SYN-995738,SYNTHETIC_SUPPLIER_NA,57,1950.87,111199.59,EACH,2025-04-26,PLANT-2
PROC-SYN-768B9664,NEC,NEC-SYN-995738,SYNTHETIC_SUPPLIER_QB,14,1813.77,25392.78,EACH,2026-09-02,PLANT-2
PROC-SYN-F567E04D,NEC,NEC-SYN-995738,SYNTHETIC_SUPPLIER_XB,58,2180.58,126473.64,EACH,2022-09-16,PLANT-2
PROC-SYN-309D8548,BUS,BUS-SYN-152967,SYNTHETIC_SUPPLIER_OB,83,2083.26,172910.58,EACH,2024-08-13,PLANT-4
PROC-SYN-5603E547,BUS,BUS-SYN-152967,SYNTHETIC_SUPPLIER_XB,72,2154.97,155157.84,EACH,2025-02-24,PLANT-4
PROC-SYN-4F8A09D1,CPI,CPI-SYN-388157,SYNTHETIC_SUPPLIER_SB,75,5095.76,382182.0,EACH,2025-02-21,PLANT-5
PROC-SYN-2EE1C06B,CPI,CPI-SYN-388157,SYNTHETIC_SUPPLIER_CB,29,4939.73,143252.17,EACH,2021-09-18,PLANT-5
PROC-SYN-1AF14B87,CPI,CPI-SYN-388157,SYNTHETIC_SUPPLIER_RB,75,5097.85,382338.75,EACH,2023-11-27,PLANT-5
PROC-SYN-5EF3BDAE,NEC,NEC-SYN-954513,SYNTHETIC_SUPPLIER_DB,98,428.21,41964.58,EACH,2022-04-10,PLANT-2
PROC-SYN-A321A958,NEC,NEC-SYN-954513,SYNTHETIC_SUPPLIER_OA,78,398.03,31046.34,EACH,2026-04-06,PLANT-2
PROC-SYN-5C5E5103,NEC,NEC-SYN-954513,SYNTHETIC_SUPPLIER_GB,75,369.01,27675.75,EACH,2023-02-24,PLANT-2
PROC-SYN-4342F0F4,BUS,BUS-SYN-281971,SYNTHETIC_SUPPLIER_KB,34,2625.69,89273.46,EACH,2023-05-20,PLANT-5
PROC-SYN-52334A34,BUS,BUS-SYN-560293,SYNTHETIC_SUPPLIER_PA,54,4079.82,220310.28,EACH,2022-03-14,PLANT-1
PROC-SYN-A18579D0,BUS,BUS-SYN-560293,SYNTHETIC_SUPPLIER_GA,72,4286.8,308649.6,EACH,2022-08-05,PLANT-1
PROC-SYN-40DE2872,AHM,AHM-SYN-231704,SYNTHETIC_SUPPLIER_LA,11,3110.3,34213.3,EACH,2022-10-08,PLANT-5
PROC-SYN-DB692842,GME,GME-SYN-653498,SYNTHETIC_SUPPLIER_DB,28,3712.61,103953.08,EACH,2020-09-13,PLANT-4
PROC-SYN-3928DD0E,GME,GME-SYN-653498,SYNTHETIC_SUPPLIER_WA,84,3858.79,324138.36,EACH,2022-03-05,PLANT-4
PROC-SYN-C7F2820F,GME,GME-SYN-653498,SYNTHETIC_SUPPLIER_KB,74,3624.48,268211.52,EACH,2022-05-30,PLANT-4
PROC-SYN-A9A79BDA,AHM,AHM-SYN-946827,SYNTHETIC_SUPPLIER_EA,68,1605.36,109164.48,EACH,2020-08-03,PLANT-4
PROC-SYN-C2A62799,AHM,AHM-SYN-946827,SYNTHETIC_SUPPLIER_FB,45,1406.18,63278.1,EACH,2026-08-24,PLANT-4
PROC-SYN-DB7387F2,CPI,CPI-SYN-980336,SYNTHETIC_SUPPLIER_MA,9,4032.72,36294.48,EACH,2022-03-04,PLANT-3
PROC-SYN-E41FE7C3,AHM,AHM-SYN-530785,SYNTHETIC_SUPPLIER_UB,45,3450.58,155276.1,EACH,2020-07-31,PLANT-3
PROC-SYN-C155FC7C,AHM,AHM-SYN-530785,SYNTHETIC_SUPPLIER_RB,33,3392.09,111938.97,EACH,2022-02-15,PLANT-3
PROC-SYN-9F25306C,AHM,AHM-SYN-530785,SYNTHETIC_SUPPLIER_IB,10,3545.65,35456.5,EACH,2021-07-10,PLANT-3
PROC-SYN-EBFC23F6,NEC,NEC-SYN-815565,SYNTHETIC_SUPPLIER_IB,36,492.49,17729.64,EACH,2021-01-06,PLANT-3
PROC-SYN-7F574813,NEC,NEC-SYN-815565,SYNTHETIC_SUPPLIER_CB,68,427.99,29103.32,EACH,2023-03-14,PLANT-3
PROC-SYN-EA111461,NEC,NEC-SYN-815565,SYNTHETIC_SUPPLIER_SB,73,512.24,37393.52,EACH,2020-05-10,PLANT-3
PROC-SYN-56F47E33,GME,GME-SYN-750267,SYNTHETIC_SUPPLIER_QA,80,5146.1,411688.0,EACH,2025-05-21,PLANT-3
PROC-SYN-EAE30067,GME,GME-SYN-750267,SYNTHETIC_SUPPLIER_DB,4,5137.62,20550.48,EACH,2022-08-31,PLANT-3
PROC-SYN-A1D6EE9D,GME,GME-SYN-750267,SYNTHETIC_SUPPLIER_ZA,8,5124.8,40998.4,EACH,2025-09-04,PLANT-3
PROC-SYN-EED19177,NEC,NEC-SYN-694562,SYNTHETIC_SUPPLIER_TA,84,2429.72,204096.48,EACH,2025-10-03,PLANT-2
PROC-SYN-BC9A77C6,NEC,NEC-SYN-694562,SYNTHETIC_SUPPLIER_WA,14,2195.34,30734.76,EACH,2021-05-15,PLANT-2
PROC-SYN-B12383AD,NEC,NEC-SYN-694562,SYNTHETIC_SUPPLIER_IA,76,2605.26,197999.76,EACH,2025-07-28,PLANT-2
PROC-SYN-197EA37B,CPI,CPI-SYN-748843,SYNTHETIC_SUPPLIER_QA,53,4946.35,262156.55,EACH,2023-06-05,PLANT-1
PROC-SYN-3C3E797B,CPI,CPI-SYN-748843,SYNTHETIC_SUPPLIER_TA,26,5055.99,131455.74,EACH,2026-08-02,PLANT-1
PROC-SYN-D35EEEFD,GME,GME-SYN-137499,SYNTHETIC_SUPPLIER_WB,80,3697.88,295830.4,EACH,2022-10-03,PLANT-2
PROC-SYN-627E9CE1,GME,GME-SYN-137499,SYNTHETIC_SUPPLIER_UA,4,3650.07,14600.28,EACH,2020-09-04,PLANT-2
PROC-SYN-25D63633,NEC,NEC-SYN-842649,SYNTHETIC_SUPPLIER_JB,47,3311.53,155641.91,EACH,2021-12-11,PLANT-3
PROC-SYN-BEC82333,NEC,NEC-SYN-842649,SYNTHETIC_SUPPLIER_QB,96,2916.6,279993.6,EACH,2025-12-07,PLANT-3
PROC-SYN-9D99C643,NEC,NEC-SYN-842649,SYNTHETIC_SUPPLIER_HB,69,3305.71,228093.99,EACH,2025-03-01,PLANT-3
PROC-SYN-20438269,AHM,AHM-SYN-549253,SYNTHETIC_SUPPLIER_GA,52,404.06,21011.12,EACH,2025-10-22,PLANT-5
PROC-SYN-21C8714B,AHM,AHM-SYN-652722,SYNTHETIC_SUPPLIER_HB,83,4162.96,345525.68,EACH,2025-01-14,PLANT-3
PROC-SYN-6CC4B678,AHM,AHM-SYN-652722,SYNTHETIC_SUPPLIER_RA,37,4045.42,149680.54,EACH,2025-11-15,PLANT-3
PROC-SYN-5727249F,GME,GME-SYN-169880,SYNTHETIC_SUPPLIER_EB,74,2019.78,149463.72,EACH,2026-04-21,PLANT-3
PROC-SYN-B8E80373,NEC,NEC-SYN-313739,SYNTHETIC_SUPPLIER_TB,14,1143.38,16007.32,EACH,2025-10-09,PLANT-2
PROC-SYN-8CA5B849,AHM,AHM-SYN-630782,SYNTHETIC_SUPPLIER_LA,28,3762.73,105356.44,EACH,2023-03-06,PLANT-5
PROC-SYN-51A18785,AHM,AHM-SYN-630782,SYNTHETIC_SUPPLIER_VB,56,4143.32,232025.92,EACH,2023-04-13,PLANT-5
PROC-SYN-BCA8E932,AHM,AHM-SYN-630782,SYNTHETIC_SUPPLIER_LA,93,3629.33,337527.69,EACH,2024-02-04,PLANT-5
PROC-SYN-40EEA135,GME,GME-SYN-676492,SYNTHETIC_SUPPLIER_IB,62,49.49,3068.38,EACH,2022-03-05,PLANT-4
PROC-SYN-C88EA504,GME,GME-SYN-676492,SYNTHETIC_SUPPLIER_VA,57,48.82,2782.74,EACH,2024-05-22,PLANT-4
PROC-SYN-868BA256,AHM,AHM-SYN-501538,SYNTHETIC_SUPPLIER_KB,33,3407.83,112458.39,EACH,2024-03-03,PLANT-4
PROC-SYN-FFECA7EC,AHM,AHM-SYN-501538,SYNTHETIC_SUPPLIER_FB,74,3312.43,245119.82,EACH,2026-04-22,PLANT-4
PROC-SYN-08C206A7,AHM,AHM-SYN-501538,SYNTHETIC_SUPPLIER_VA,23,3195.58,73498.34,EACH,2024-11-07,PLANT-4
PROC-SYN-FE7926EE,CPI,CPI-SYN-609255,SYNTHETIC_SUPPLIER_KB,55,2629.43,144618.65,EACH,2025-09-01,PLANT-5
PROC-SYN-5CF407F4,GME,GME-SYN-956144,SYNTHETIC_SUPPLIER_IA,34,3908.12,132876.08,EACH,2025-10-11,PLANT-1
PROC-SYN-BD95A165,AHM,AHM-SYN-605018,SYNTHETIC_SUPPLIER_UA,100,380.13,38013.0,EACH,2026-06-09,PLANT-4
PROC-SYN-DCFA0F87,AHM,AHM-SYN-605018,SYNTHETIC_SUPPLIER_FB,6,383.76,2302.56,EACH,2025-08-25,PLANT-4
PROC-SYN-86AE9FC4,AHM,AHM-SYN-605018,SYNTHETIC_SUPPLIER_VB,47,414.76,19493.72,EACH,2022-02-13,PLANT-4
PROC-SYN-E40E72E8,AHM,AHM-SYN-228793,SYNTHETIC_SUPPLIER_JA,39,2612.41,101883.99,EACH,2023-10-14,PLANT-4
PROC-SYN-741EFDB2,GME,GME-SYN-628675,SYNTHETIC_SUPPLIER_AA,51,3627.69,185012.19,EACH,2025-04-26,PLANT-1
PROC-SYN-643B9537,GME,GME-SYN-628675,SYNTHETIC_SUPPLIER_UB,5,3360.65,16803.25,EACH,2024-06-10,PLANT-1
PROC-SYN-6250DE52,GME,GME-SYN-628675,SYNTHETIC_SUPPLIER_VB,42,3153.43,132444.06,EACH,2022-10-27,PLANT-1
PROC-SYN-F3268CCF,BUS,BUS-SYN-899179,SYNTHETIC_SUPPLIER_GB,10,280.06,2800.6,EACH,2021-02-13,PLANT-3
PROC-SYN-D67C0761,BUS,BUS-SYN-899179,SYNTHETIC_SUPPLIER_NA,27,283.4,7651.8,EACH,2023-11-06,PLANT-3
PROC-SYN-54EA6DBD,BUS,BUS-SYN-899179,SYNTHETIC_SUPPLIER_CA,47,299.05,14055.35,EACH,2023-03-03,PLANT-3
PROC-SYN-682CB5BD,AHM,AHM-SYN-445653,SYNTHETIC_SUPPLIER_QB,42,431.23,18111.66,EACH,2021-04-22,PLANT-3
